ID,Timestamp,OrientationX,OrientationY,OrientationZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,PositionX,PositionY,PositionZ,VelocityX,VelocityY,VelocityZ,AccelerationX,AccelerationY,AccelerationZ,Barometer,Thermometer,ThermometerStupido,Voltage
66,22.340312,-6.55,131.68,6.52,13.14,10.75,-1.35,77.02,-56.24,-29.58,12.68,-6.01,-5.28,-1.66,0.92,-0.04,98965.0,19.91,32.63,3.7
67,22.681312,-7.89,138.23,11.94,32.11,-6.17,37.14,81.38,-58.16,-31.46,13.0,-5.29,-5.76,2.01,1.7,-0.17,98965.0,19.91,32.63,3.7
68,23.015312,-6.28,141.8,4.9,-8.7,-4.7,-5.81,85.77,-59.83,-33.36,13.26,-4.7,-5.73,0.5,2.0,-1.05,98978.0,19.94,32.75,3.7
69,23.344312,-6.35,141.06,2.36,5.31,2.77,4.29,90.23,-61.22,-35.3,13.82,-3.82,-5.88,-0.45,1.67,0.76,98978.0,19.94,32.75,3.7
70,23.673312,-7.12,147.76,-0.97,10.8,-26.38,37.98,94.75,-62.39,-37.24,13.79,-3.36,-6.06,1.1,1.08,-1.54,98978.0,19.94,32.75,3.7
71,24.007312,-7.58,159.03,3.45,6.25,8.93,3.81,99.46,-63.47,-39.29,14.3,-3.09,-6.11,0.73,1.33,-0.69,98975.0,19.96,32.59,3.7
72,24.347312,-6.97,161.89,2.46,-19.25,2.76,11.47,104.37,-64.49,-41.4,14.87,-2.94,-6.38,4.17,0.95,-1.13,98975.0,19.96,32.59,3.7
73,24.676312,-2.93,159.28,-2.97,-30.35,-3.15,-13.27,109.38,-65.39,-43.49,15.27,-2.59,-6.31,-1.32,0.59,-0.32,98975.0,19.96,32.59,3.7
74,25.009312,-3.26,160.53,-8.43,2.56,18.44,9.16,114.51,-66.26,-45.63,15.65,-2.77,-6.54,0.59,-1.27,-0.13,98974.0,19.95,32.66,3.7
75,25.338312,3.89,148.91,-10.49,-7.79,22.93,-47.95,119.68,-67.28,-47.77,15.71,-3.41,-6.54,1.25,-2.55,-1.14,98974.0,19.95,32.66,3.7
76,25.679312,5.34,139.04,-11.56,-19.23,12.99,-9.74,125.15,-68.52,-50.03,16.33,-3.86,-6.6,0.74,-1.76,0.74,98974.0,19.95,32.66,3.7
77,26.009312,6.18,139.74,-13.02,-11.76,-12.85,1.03,130.5,-70.01,-52.24,16.1,-5.2,-6.91,-0.64,-4.35,-1.42,98974.0,19.95,32.66,3.7
78,26.342312,6.09,139.98,-5.77,7.85,3.97,-17.33,135.91,-71.94,-54.61,16.14,-6.25,-7.12,-2.28,-3.49,0.35,98977.0,19.94,32.63,3.7
79,26.671312,9.2,129.2,-11.11,-11.56,33.32,-32.12,141.15,-74.23,-56.99,15.86,-7.4,-7.41,1.37,1.19,-1.6,98977.0,19.94,32.63,3.7
80,27.012312,17.93,116.75,-13.91,-8.31,32.77,-28.47,146.58,-76.81,-59.53,15.74,-8.11,-7.46,-2.09,-4.35,-0.26,98977.0,19.94,32.63,3.7
81,27.346312,26.59,99.79,-16.8,28.27,23.89,-33.9,151.74,-79.78,-62.1,15.26,-9.51,-7.94,-1.3,-2.92,-1.27,98972.0,19.97,32.67,3.7
80,27.012312,17.93,116.75,-13.91,-8.31,32.77,-28.47,146.58,-76.81,-59.53,15.74,-8.11,-7.46,-2.09,-4.35,-0.26,98977.0,19.94,32.63,3.7
82,27.673312,33.32,84.14,-20.07,1.63,30.23,-32.62,156.66,-83.02,-64.73,14.76,-10.18,-8.12,-1.42,-0.76,-0.22,98972.0,19.97,32.67,3.7
83,28.013312,34.31,70.55,-20.06,10.53,-5.95,-14.11,161.51,-86.53,-67.52,14.0,-10.46,-8.36,-0.24,-0.07,1.47,98972.0,19.97,32.67,3.7
84,28.335313,32.65,73.61,-12.34,6.17,-7.56,3.65,166.0,-89.96,-70.24,13.78,-10.71,-8.47,-1.49,-0.65,2.36,98970.0,20.01,32.5,3.7
85,28.676312,30.96,74.67,-8.62,2.02,6.07,10.15,170.67,-93.68,-73.17,13.64,-11.19,-8.74,-2.11,-3.07,-5.79,98970.0,20.01,32.5,3.7
86,29.006312,30.53,75.2,-7.05,11.55,12.66,0.83,175.17,-97.51,-76.15,13.55,-12.04,-9.27,3.09,-1.82,4.2,98970.0,20.01,32.5,3.7
87,29.335312,29.08,76.09,-6.62,13.03,18.96,4.76,179.61,-101.66,-79.43,13.57,-13.22,-10.68,-0.22,-1.97,6.01,98970.0,20.01,32.5,3.7
88,29.668312,27.29,78.0,-5.3,-60.91,-34.23,-23.92,183.94,-106.36,-83.55,13.08,-15.15,-14.38,12.18,-7.64,-4.5,98965.0,20.03,32.87,3.7
89,30.009312,22.34,77.15,-14.58,-96.04,-46.98,-3.57,189.05,-111.37,-89.01,15.81,-15.05,-18.33,15.74,4.87,-26.42,98965.0,20.03,32.87,3.7
90,30.338312,21.09,77.38,-13.25,-83.7,9.01,-25.62,194.21,-116.76,-96.13,15.8,-17.47,-24.84,20.41,-0.0,-18.56,98965.0,20.03,32.87,3.7
91,30.672312,19.96,76.43,-13.55,202.46,87.26,-20.52,199.28,-123.03,-105.38,14.64,-20.05,-30.34,-18.85,-24.97,-15.04,98964.0,20.06,32.52,3.7
92,31.002312,19.22,75.26,-12.59,-14.32,-24.15,-36.68,204.22,-130.02,-116.59,15.46,-22.24,-37.53,22.95,11.01,-34.22,98964.0,20.06,32.52,3.7
93,31.343312,19.11,73.37,-14.1,-71.8,-17.96,12.12,209.61,-138.07,-130.64,16.01,-25.03,-44.75,-21.49,-18.8,-13.33,98964.0,20.06,32.52,3.7
94,31.677313,17.99,65.59,-15.38,4.24,16.12,-36.72,215.1,-146.74,-146.76,16.97,-26.87,-51.24,23.1,-6.01,-18.34,98979.0,20.12,32.57,3.7
95,32.006312,15.37,60.9,-14.96,51.62,21.99,4.21,220.78,-156.02,-164.76,17.66,-29.53,-57.91,-16.03,-25.08,-11.87,98979.0,20.12,32.57,3.7
96,32.335312,17.23,57.13,-12.57,-39.06,-13.71,-24.48,226.78,-166.13,-184.92,18.75,-31.89,-64.5,15.73,18.52,-31.21,98979.0,20.12,32.57,3.7
97,32.676312,18.26,60.3,-10.88,103.93,30.51,7.7,233.26,-177.4,-208.03,19.18,-33.88,-70.89,-19.72,-20.31,-9.1,98979.0,20.12,32.57,3.7
98,33.010312,17.62,59.94,-10.65,-121.48,-28.8,23.46,240.0,-189.18,-232.94,20.4,-36.32,-77.99,15.77,18.55,-31.02,98978.0,20.15,32.58,3.7
99,33.340312,21.94,59.79,-10.53,-166.74,30.64,42.28,246.77,-201.54,-259.78,20.36,-38.27,-84.35,-29.06,-8.19,-11.34,98978.0,20.15,32.58,3.7
100,33.670312,27.2,66.56,-13.47,-129.18,3.82,40.92,253.23,-214.26,-288.6,18.55,-39.03,-89.83,-30.96,-6.81,-13.44,98978.0,20.15,32.58,3.7
101,34.003312,24.79,80.57,-17.36,36.02,-30.21,69.57,259.14,-227.69,-319.65,17.58,-41.32,-96.74,26.54,-8.41,-28.51,98965.0,20.17,32.79,3.7
102,34.333312,18.33,94.36,1.12,154.25,-0.18,-12.39,264.94,-241.87,-352.64,17.4,-44.67,-102.96,-27.22,-6.45,-9.24,98965.0,20.17,32.79,3.7
103,34.674312,8.2,103.04,18.45,-185.01,-47.7,61.74,270.65,-257.43,-388.9,16.25,-46.28,-109.57,21.71,-6.87,-33.11,98965.0,20.17,32.79,3.7
104,35.004312,-4.54,110.55,18.81,-33.93,-27.31,40.98,276.08,-272.96,-426.1,16.31,-47.36,-115.78,18.0,-14.01,-34.7,98965.0,20.17,32.89,3.7
105,35.339312,-12.98,104.94,-0.29,-25.77,-31.25,-17.72,281.54,-289.1,-465.84,16.66,-49.3,-121.58,-10.6,0.15,2.74,98955.0,20.18,32.89,3.7
106,35.669312,-22.71,116.06,-20.68,-7.79,-89.28,83.94,287.2,-306.08,-507.03,17.24,-53.69,-127.99,-17.63,1.34,-20.18,98955.0,20.18,32.89,3.7
107,35.999312,-29.96,106.52,4.48,-179.8,-89.43,101.52,292.88,-324.48,-549.85,17.9,-57.81,-131.65,26.43,-30.66,-13.17,98955.0,20.18,32.89,3.7
122,41.004312,-0.02,97.91,0.1,0.16,-0.15,0.23,460.21,-668.8,-1271.17,38.1,-69.0,-145.83,0.04,0.03,-0.05,98980.0,20.26,32.65,3.7
132,44.334496,0.02,97.98,0.13,1.25,0.23,0.02,587.07,-898.56,-1756.78,38.09,-69.0,-145.82,0.04,0.05,0.0,98986.0,20.32,32.62,3.7
131,44.003832,0.09,97.98,-0.14,0.34,-0.04,-0.01,574.53,-875.84,-1708.75,38.1,-68.99,-145.83,-0.06,-0.03,0.05,98986.0,20.32,32.62,3.7
130,43.672665,0.02,97.97,0.04,0.61,-0.26,0.08,561.44,-852.15,-1658.68,38.1,-69.0,-145.83,-0.0,-0.01,21.14,98986.0,20.32,32.62,3.7
129,43.338467,-0.12,97.98,0.19,-0.32,-0.46,-0.02,549.14,-829.87,-1611.59,38.1,-69.0,-145.83,0.09,0.03,0.03,98980.0,20.29,33.0,3.7
128,42.998626,0.01,97.96,-0.02,-0.13,-0.27,-0.06,536.16,-806.35,-1561.89,38.1,-68.99,-145.83,-0.02,-0.0,-0.01,98980.0,20.29,33.0,3.7
127,42.668681,-0.0,97.97,0.05,-0.21,0.03,0.04,523.62,-783.64,-1513.88,38.1,-69.0,-145.83,0.02,0.01,0.02,98980.0,20.29,33.0,3.7
126,42.334344,0.12,97.95,-0.04,-0.33,-0.11,0.06,510.85,-760.52,-1465.03,38.1,-69.0,-145.83,-0.04,0.01,0.0,98983.0,20.28,32.97,3.7
128,42.998626,0.01,97.96,-0.02,-0.13,-0.27,-0.06,536.16,-806.35,-1561.89,38.1,-68.99,-145.83,-0.02,-0.0,-0.01,98980.0,20.29,33.0,3.7
127,42.668681,-0.0,97.97,0.05,-0.21,0.03,0.04,523.62,-783.64,-1513.88,38.1,-69.0,-145.83,0.02,0.01,0.02,98980.0,20.29,33.0,3.7
126,42.334344,0.12,97.95,-0.04,-0.33,-0.11,0.06,510.85,-760.52,-1465.03,38.1,-69.0,-145.83,-0.04,0.01,0.0,98983.0,20.28,32.97,3.7
125,42.003312,0.03,97.94,-0.16,0.92,0.17,0.11,498.29,-737.77,-1416.93,38.1,-69.0,-145.83,-0.06,-0.06,0.02,98983.0,20.28,32.97,3.7
124,41.670312,0.16,97.93,-0.04,1.69,-0.1,0.05,485.58,-714.75,-1368.29,38.1,-69.0,-145.82,-0.07,0.05,0.04,98983.0,20.28,32.97,3.7
134,45.001633,0.05,97.97,-0.02,1.35,-0.37,0.1,612.48,-944.58,-1854.04,38.1,-69.0,-145.83,-0.02,0.0,-0.03,98987.0,20.34,32.75,3.7
133,44.660724,-0.04,97.97,0.06,0.76,-0.25,0.03,599.49,-921.05,-1804.31,38.1,-69.0,-145.83,0.01,0.01,-0.01,98987.0,20.34,32.75,3.7
141,47.330563,0.02,98.01,0.05,-0.02,-0.05,-0.05,701.19,-1105.24,-2193.6,38.09,-69.0,-145.83,0.01,0.02,-0.01,98986.0,20.4,32.88,3.7
130,43.672665,0.02,97.97,0.04,0.61,-0.26,0.08,561.44,-852.15,-1658.68,38.1,-69.0,-145.83,-0.0,-0.01,21.14,98986.0,20.32,32.62,3.7
129,43.338467,-0.12,97.98,0.19,-0.32,-0.46,-0.02,549.14,-829.87,-1611.59,38.1,-69.0,-145.83,0.09,0.03,0.03,98980.0,20.29,33.0,3.7
142,47.660713,0.14,98.03,0.06,0.24,-0.29,0.1,713.81,-1128.11,-2241.93,38.09,-69.0,-145.83,-0.02,0.04,-0.04,98991.0,20.42,33.07,3.7
126,42.334344,0.12,97.95,-0.04,-0.33,-0.11,0.06,510.85,-760.52,-1465.03,38.1,-69.0,-145.83,-0.04,0.01,0.0,98983.0,20.28,32.97,3.7
125,42.003312,0.03,97.94,-0.16,0.92,0.17,0.11,498.29,-737.77,-1416.93,38.1,-69.0,-145.83,-0.06,-0.06,0.02,98983.0,20.28,32.97,3.7
134,45.001633,0.05,97.97,-0.02,1.35,-0.37,0.1,612.48,-944.58,-1854.04,38.1,-69.0,-145.83,-0.02,0.0,-0.03,98987.0,20.34,32.75,3.7
133,44.660724,-0.04,97.97,0.06,0.76,-0.25,0.03,599.49,-921.05,-1804.31,38.1,-69.0,-145.83,0.01,0.01,-0.01,98987.0,20.34,32.75,3.7
141,47.330563,0.02,98.01,0.05,-0.02,-0.05,-0.05,701.19,-1105.24,-2193.6,38.09,-69.0,-145.83,0.01,0.02,-0.01,98986.0,20.4,32.88,3.7
130,43.672665,0.02,97.97,0.04,0.61,-0.26,0.08,561.44,-852.15,-1658.68,38.1,-69.0,-145.83,-0.0,-0.01,21.14,98986.0,20.32,32.62,3.7
129,43.338467,-0.12,97.98,0.19,-0.32,-0.46,-0.02,549.14,-829.87,-1611.59,38.1,-69.0,-145.83,0.09,0.03,0.03,98980.0,20.29,33.0,3.7
143,47.996074,0.04,98.05,0.02,0.12,0.12,0.23,726.17,-1150.49,-2289.24,38.09,-69.0,-145.83,0.01,-0.02,21.14,98991.0,20.42,33.07,3.7
142,47.660713,0.14,98.03,0.06,0.24,-0.29,0.1,713.81,-1128.11,-2241.93,38.09,-69.0,-145.83,-0.02,0.04,-0.04,98991.0,20.42,33.07,3.7
126,42.334344,0.12,97.95,-0.04,-0.33,-0.11,0.06,510.85,-760.52,-1465.03,38.1,-69.0,-145.83,-0.04,0.01,0.0,98983.0,20.28,32.97,3.7
125,42.003312,0.03,97.94,-0.16,0.92,0.17,0.11,498.29,-737.77,-1416.93,38.1,-69.0,-145.83,-0.06,-0.06,0.02,98983.0,20.28,32.97,3.7
124,41.670312,0.16,97.93,-0.04,1.69,-0.1,0.05,485.58,-714.75,-1368.29,38.1,-69.0,-145.82,-0.07,0.05,0.04,98983.0,20.28,32.97,3.7
123,41.341315,0.05,97.93,0.14,0.66,-0.14,0.33,473.03,-692.03,-1320.27,38.1,-69.0,-145.83,0.01,0.03,-0.04,98980.0,20.26,32.65,3.7
137,45.999877,-0.0,97.98,-0.08,-0.85,-0.16,-0.08,650.5,-1013.44,-1999.57,38.1,-69.0,-145.83,-0.02,-0.04,0.01,98989.0,20.37,32.64,3.7
140,46.997623,-0.04,98.01,-0.01,-0.77,-0.21,0.18,688.51,-1082.28,-2145.08,38.09,-69.0,-145.83,0.01,-0.01,0.0,98986.0,20.4,32.88,3.7
139,46.657371,0.06,98.0,0.09,-0.95,-0.17,0.16,675.54,-1058.79,-2095.43,38.09,-69.0,-145.83,0.04,0.04,0.05,98986.0,20.4,32.88,3.7
136,45.658313,-0.0,97.98,-0.02,-0.24,-0.04,-0.21,637.49,-989.87,-1949.77,38.09,-69.0,-145.83,0.0,-0.03,-0.01,98989.0,20.37,32.64,3.7
135,45.332686,0.08,97.98,0.0,0.14,0.03,0.13,625.09,-967.41,-1902.31,38.1,-68.99,-145.83,-0.01,0.04,0.01,98987.0,20.34,32.75,3.7
133,44.660724,-0.04,97.97,0.06,0.76,-0.25,0.03,599.49,-921.05,-1804.31,38.1,-69.0,-145.83,0.01,0.01,-0.01,98987.0,20.34,32.75,3.7
