ID,Timestamp,OrientationX,OrientationY,OrientationZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,PositionX,PositionY,PositionZ,VelocityX,VelocityY,VelocityZ,AccelerationX,AccelerationY,AccelerationZ,Barometer,Thermometer,ThermometerStupido,Voltage
31,10.634312,0.04,179.51,-0.13,-4.12,0.38,0.53,2.18,-4.03,-0.34,0.3,-0.51,-0.05,-0.02,0.04,-0.02,98697.0,16.4,28.84,3.7
32,10.964312,-0.2,179.4,0.51,-0.0,-0.19,0.22,2.28,-4.2,-0.36,0.29,-0.51,-0.05,0.0,0.0,0.09,98697.0,16.4,28.84,3.7
33,11.305312,0.05,179.55,-0.6,0.89,-0.05,-0.36,2.38,-4.37,-0.37,0.29,-0.51,-0.05,-0.03,-0.12,-0.02,98697.0,16.4,28.84,3.7
34,11.638312,-0.19,179.45,0.58,-5.16,0.17,0.65,2.48,-4.54,-0.39,0.29,-0.51,-0.05,0.05,0.03,0.1,98698.0,16.42,28.77,3.7
35,11.968312,0.21,179.38,-0.07,5.87,0.08,-1.04,2.58,-4.71,-0.41,0.3,-0.49,-0.05,0.08,-0.09,0.03,98698.0,16.42,28.77,3.7
36,12.298312,-0.17,179.47,-0.43,-4.26,0.12,0.4,2.67,-4.87,-0.42,0.29,-0.49,-0.05,-0.03,-0.05,-0.13,98698.0,16.42,28.77,3.7
37,12.639312,-0.03,179.46,-0.48,-0.5,0.05,-0.14,2.77,-5.03,-0.44,0.29,-0.49,-0.05,-0.14,0.02,-0.04,98698.0,16.42,28.77,3.7
38,12.972312,0.44,179.44,-0.54,0.56,-0.19,-0.35,2.87,-5.2,-0.45,0.29,-0.49,-0.05,-0.05,0.0,-0.0,98692.0,16.44,28.68,3.7
39,13.301312,0.23,179.51,-0.26,-3.79,0.11,1.46,2.97,-5.36,-0.47,0.29,-0.5,-0.05,0.05,0.02,-0.09,98692.0,16.44,28.68,3.7
40,13.631312,0.19,179.42,0.41,5.88,-0.07,-0.73,3.06,-5.53,-0.48,0.28,-0.5,-0.05,0.04,0.02,0.04,98692.0,16.44,28.68,3.7
41,13.965312,0.1,179.4,0.15,1.37,-0.12,0.0,3.15,-5.69,-0.5,0.28,-0.49,-0.05,-0.01,0.0,-0.02,98696.0,16.46,28.67,3.7
42,14.305312,0.23,179.43,-0.58,1.41,-0.16,-0.11,3.25,-5.86,-0.52,0.28,-0.49,-0.05,0.03,0.06,0.05,98696.0,16.46,28.67,3.7
43,14.634312,-0.22,179.36,-0.53,4.12,0.13,-0.95,3.34,-6.02,-0.53,0.28,-0.48,-0.05,-0.1,0.07,-0.07,98696.0,16.46,28.67,3.7
44,14.968312,0.01,179.06,-0.13,1.71,-0.31,-2.5,3.44,-6.18,-0.55,0.29,-0.48,-0.05,0.05,0.03,0.01,98700.0,16.48,28.67,3.7
45,15.299312,-0.14,178.76,-0.64,-9.24,0.05,1.49,3.54,-6.35,-0.57,0.29,-0.49,-0.05,-0.09,-0.02,0.07,98700.0,16.48,28.67,3.7
46,15.640312,0.12,178.76,-0.5,1.03,2.09,5.17,3.64,-6.52,-0.58,0.34,-0.51,-0.05,0.2,-0.23,0.31,98700.0,16.48,28.67,3.7
47,15.970312,-3.25,178.68,5.97,14.79,-52.79,0.68,3.75,-6.68,-0.6,0.35,-0.49,-0.05,0.12,0.37,0.39,98700.0,16.48,28.67,3.7
48,16.302312,-7.77,178.01,7.05,-10.91,2.58,-1.84,3.88,-6.83,-0.61,0.49,-0.39,-0.09,1.12,0.76,-0.72,98694.0,16.5,28.76,3.7
49,16.632312,-1.19,186.92,-2.06,-14.08,7.06,54.46,4.13,-6.9,-0.66,1.0,-0.1,-0.15,1.5,0.82,0.66,98694.0,16.5,28.76,3.7
50,16.973312,6.86,207.07,-19.93,-49.88,43.0,54.65,4.55,-6.92,-0.7,1.47,-0.05,-0.18,2.0,-0.54,0.06,98694.0,16.5,28.76,3.7
51,17.305312,17.15,207.96,-6.49,41.81,-6.85,-41.67,5.02,-7.0,-0.78,1.11,-0.28,-0.26,-2.73,-0.74,0.17,98685.0,16.49,28.81,3.7
52,17.634312,2.49,205.37,-8.67,-22.27,-9.24,83.11,5.21,-7.19,-0.91,0.06,-0.83,-0.6,-2.05,-0.84,-1.58,98685.0,16.49,28.81,3.7
53,17.975312,12.28,254.7,1.31,20.31,62.46,167.73,5.1,-7.55,-1.16,-0.75,-1.22,-0.74,-3.12,0.03,-0.28,98685.0,16.49,28.81,3.7
54,18.309312,17.81,317.89,20.63,-23.09,37.75,178.9,4.55,-7.9,-1.5,-2.68,-0.74,-1.56,-6.41,2.38,-5.28,98702.0,16.47,28.77,3.7
55,18.639312,5.79,18.33,36.52,-11.14,69.0,116.13,3.57,-7.84,-2.23,-2.97,1.24,-2.85,0.37,7.4,-4.68,98702.0,16.47,28.77,3.7
56,18.969312,0.36,51.06,32.3,-4.35,45.8,74.1,2.65,-7.07,-3.39,-2.59,2.99,-3.94,0.25,1.95,-0.47,98702.0,16.47,28.77,3.7
57,19.310312,-0.16,65.24,32.61,-6.67,23.6,3.15,1.75,-5.96,-4.74,-2.64,3.43,-3.93,0.53,1.54,0.46,98702.0,16.47,28.77,3.7
58,19.644312,8.89,67.82,25.49,-39.2,15.86,-9.67,0.89,-4.69,-6.09,-2.6,4.11,-4.26,-1.74,1.26,-0.56,98706.0,16.4,28.77,3.7
59,19.974312,1.83,67.63,15.17,-16.66,-28.09,5.09,-0.16,-3.35,-7.54,-3.78,3.97,-4.44,-3.09,-0.19,-0.02,98706.0,16.4,28.77,3.7
60,20.304312,-2.27,58.72,12.95,2.41,-25.41,-47.82,-1.51,-1.98,-9.01,-4.24,4.46,-4.57,-1.07,1.73,-0.88,98706.0,16.4,28.77,3.7
61,20.638312,-6.72,37.86,9.33,-16.86,-27.02,-53.45,-3.0,-0.49,-10.57,-4.57,4.44,-4.58,0.5,0.59,1.51,98695.0,16.42,28.77,3.7
62,20.968312,-8.24,23.93,-0.86,-35.24,-5.72,-47.21,-4.5,0.99,-12.07,-4.62,4.38,-4.65,-1.43,-1.46,-1.16,98695.0,16.42,28.77,3.7
63,21.309312,-9.46,9.83,-5.87,-15.19,-5.97,-30.54,-6.12,2.3,-13.7,-4.78,3.25,-4.83,0.6,-3.88,-0.14,98695.0,16.42,28.77,3.7
64,21.642312,-8.29,4.56,-5.99,12.15,-3.29,-1.12,-7.7,3.18,-15.3,-4.81,2.32,-4.89,-0.56,-1.08,-0.83,98691.0,16.44,28.93,3.7
65,21.972312,-4.51,5.28,-4.28,-1.66,13.42,6.61,-9.29,3.91,-16.95,-4.82,2.12,-5.03,-0.16,-0.98,0.41,98691.0,16.44,28.93,3.7
66,22.301312,-1.13,7.18,-4.17,5.65,3.42,14.41,-10.91,4.56,-18.57,-5.0,1.98,-4.88,-0.67,1.54,-0.41,98691.0,16.44,28.93,3.7
67,22.642312,0.11,11.44,-2.5,-4.53,-13.24,9.14,-12.61,5.23,-20.28,-5.03,1.9,-5.09,0.07,-0.63,0.48,98691.0,16.44,28.93,3.7
68,22.976312,-2.61,11.21,-3.2,7.56,-4.26,-15.81,-14.26,5.82,-21.94,-4.9,1.74,-4.89,-0.04,1.28,-0.37,98697.0,16.4,28.78,3.7
69,23.306312,0.91,6.25,0.4,1.17,13.2,-11.62,-15.88,6.45,-23.61,-4.91,2.01,-5.12,-0.47,0.56,0.1,98697.0,16.4,28.78,3.7
70,23.636312,-0.35,5.7,2.3,8.14,-8.48,-4.05,-17.51,7.1,-25.26,-4.95,2.04,-4.92,0.34,1.62,0.69,98697.0,16.4,28.78,3.7
71,23.969312,0.18,3.29,3.54,2.93,5.41,-1.42,-19.14,7.91,-26.96,-4.83,2.54,-5.21,0.16,-0.32,-0.32,98692.0,16.24,28.94,3.7
72,24.309312,-0.57,2.58,-0.97,-7.36,-9.07,-24.73,-20.78,8.74,-28.7,-4.85,2.35,-5.03,0.19,-0.15,0.01,98692.0,16.24,28.94,3.7
73,24.639312,0.91,358.22,1.31,-8.16,13.49,12.33,-22.39,9.51,-30.39,-4.88,2.43,-5.22,0.15,0.56,-0.18,98692.0,16.24,28.94,3.7
74,24.967312,0.53,6.15,-0.46,11.59,-5.28,26.64,-24.01,10.29,-32.08,-5.05,2.38,-5.06,-0.79,1.03,0.59,98692.0,16.1,28.82,3.7
75,25.301312,0.64,13.68,1.1,-4.17,9.01,21.48,-25.69,11.11,-33.8,-4.99,2.43,-5.25,0.08,-0.39,0.33,98691.0,16.1,28.82,3.7
76,25.642312,-2.4,19.36,-3.79,5.58,-15.99,2.01,-27.4,11.88,-35.55,-5.06,2.12,-5.05,0.39,0.52,-0.48,98691.0,16.1,28.82,3.7
77,25.971312,-0.85,17.69,0.79,3.98,3.33,-12.02,-29.02,12.63,-37.26,-4.86,2.36,-5.29,0.07,-0.09,0.21,98691.0,16.1,28.82,3.7
78,26.304312,-2.31,14.85,3.05,9.72,2.61,6.4,-30.61,13.42,-38.97,-4.66,2.57,-5.11,-0.44,2.91,-1.06,98695.0,16.04,28.86,3.7
79,26.634312,0.62,17.4,0.65,-5.73,-0.02,4.61,-32.14,14.29,-40.72,-4.72,2.57,-5.33,-0.08,-1.04,1.43,98695.0,16.04,28.86,3.7
80,26.975312,0.94,16.67,-0.58,2.65,-0.36,-8.88,-33.77,15.16,-42.48,-4.83,2.68,-5.18,-0.6,1.85,-1.01,98695.0,16.04,28.86,3.7
81,27.309312,-0.53,14.72,-2.69,-17.0,-7.3,-5.28,-35.39,16.05,-44.25,-4.84,2.55,-5.25,0.43,-0.74,1.29,98689.0,16.03,28.86,3.7
82,27.639312,-0.82,15.59,-1.3,-8.53,6.33,5.12,-36.95,16.89,-45.95,-4.67,2.58,-5.29,-0.66,-0.28,-1.56,98689.0,16.03,28.86,3.7
83,27.967312,-2.23,15.19,-3.1,-26.59,-14.66,-13.15,-38.5,17.7,-47.71,-4.73,2.36,-5.28,-0.04,-0.31,1.06,98689.0,16.03,28.86,3.7
84,28.306312,-0.24,8.91,-0.58,4.31,2.65,-20.42,-40.09,18.53,-49.47,-4.66,2.54,-5.3,-0.09,-0.05,-1.39,98689.0,16.03,28.99,3.7
85,28.639312,-1.81,3.97,1.87,33.04,7.0,-3.89,-41.64,19.37,-51.25,-4.58,2.6,-5.2,1.07,2.08,0.99,98691.0,15.96,28.99,3.7
86,28.969312,4.85,3.46,4.19,-12.48,5.39,-15.67,-43.11,20.32,-52.99,-4.56,2.95,-5.43,-1.91,-0.86,-1.0,98691.0,15.96,28.99,3.7
87,29.299312,0.84,358.69,-1.23,15.61,3.24,-4.63,-44.69,21.23,-54.77,-4.82,2.68,-5.27,0.36,0.88,0.26,98691.0,15.96,28.99,3.7
88,29.633312,1.41,355.0,0.58,-13.16,-0.58,-11.38,-46.3,22.19,-56.57,-4.79,2.88,-5.51,-0.32,-0.69,0.02,98700.0,15.91,28.87,3.7
89,29.974312,-0.88,355.63,0.9,-10.06,4.52,13.71,-47.95,23.14,-58.39,-4.83,2.88,-5.34,0.44,0.49,-1.64,98700.0,15.91,28.87,3.7
90,30.303312,-2.15,358.3,-2.01,-8.26,-17.67,4.99,-49.52,24.08,-60.2,-4.71,2.74,-5.5,0.73,-0.77,1.28,98700.0,15.91,28.87,3.7
91,30.635312,-0.09,356.95,-0.85,4.97,7.35,-12.05,-51.06,24.97,-61.97,-4.67,2.77,-5.37,-0.77,1.12,-0.89,98693.0,15.84,28.78,3.7
92,30.965312,1.23,355.7,-4.33,-15.43,-5.71,0.64,-52.63,25.87,-63.78,-4.83,2.58,-5.42,-0.46,-0.77,1.23,98693.0,15.84,28.78,3.7
93,31.306312,0.86,0.7,2.42,14.21,10.62,11.72,-54.25,26.76,-65.62,-4.68,2.74,-5.51,0.2,0.46,-1.06,98693.0,15.84,28.78,3.7
94,31.635312,-0.84,5.0,-5.22,-27.31,7.26,17.01,-55.78,27.66,-67.44,-4.61,2.55,-5.41,-0.34,-2.84,0.49,98693.0,15.84,28.78,3.7
95,31.969312,2.18,10.12,-2.44,-18.09,-7.5,13.14,-57.36,28.49,-69.26,-4.79,2.49,-5.57,-0.23,-0.3,-0.54,98696.0,15.79,28.98,3.7
96,32.299312,-4.8,13.96,-4.16,23.84,6.93,7.6,-58.91,29.24,-71.08,-4.5,2.11,-5.44,2.52,0.39,0.17,98696.0,15.79,28.98,3.7
97,32.640312,1.05,16.12,-1.64,-27.6,-16.87,13.58,-60.41,30.02,-72.98,-4.48,2.34,-5.62,-0.78,-0.94,0.88,98696.0,15.79,28.98,3.7
98,32.974312,-0.87,17.28,-2.62,17.21,7.23,-0.63,-61.92,30.69,-74.84,-4.49,1.88,-5.61,0.1,0.86,-0.73,98693.0,15.71,28.96,3.7
99,33.304312,-0.63,15.3,-1.1,-2.61,-1.97,1.36,-63.39,31.34,-76.72,-4.46,1.98,-5.66,0.16,-0.45,0.92,98693.0,15.71,28.96,3.7
100,33.633312,1.3,15.9,0.8,9.06,11.96,0.51,-64.83,32.0,-78.55,-4.32,2.07,-5.66,-0.29,0.59,-0.87,98693.0,15.71,28.96,3.7
101,33.967312,-0.79,15.65,-2.12,-9.45,0.48,-1.4,-66.3,32.66,-80.45,-4.42,1.84,-5.59,0.41,-0.64,1.32,98689.0,15.61,28.87,3.7
102,34.307312,1.62,13.2,2.36,-4.26,-3.38,-6.23,-67.81,33.3,-82.36,-4.51,2.01,-5.73,-0.5,0.18,-1.22,98689.0,15.61,28.87,3.7
103,34.635312,-2.16,12.33,-0.21,19.0,-3.33,-1.11,-69.3,33.94,-84.23,-4.45,1.9,-5.56,1.7,0.49,1.03,98689.0,15.61,28.87,3.7
104,34.965312,0.61,14.54,1.87,8.97,-15.61,10.59,-70.74,34.61,-86.1,-4.41,2.1,-5.82,-0.46,-0.17,-0.19,98689.0,15.61,28.87,3.7
105,35.300312,4.22,13.29,3.42,12.77,24.5,-7.5,-72.23,35.3,-88.01,-4.53,2.17,-5.58,-1.48,1.99,-0.43,98685.0,15.52,28.86,3.7
106,35.630312,2.73,12.21,0.11,-12.66,-20.02,-1.87,-73.79,36.08,-89.9,-4.85,2.33,-5.79,-0.18,-0.94,1.01,98685.0,15.52,28.86,3.7
107,35.971312,-1.84,14.29,-0.58,14.04,1.66,6.43,-75.4,36.82,-91.85,-4.54,2.08,-5.76,0.64,-0.23,-0.86,98685.0,15.52,28.86,3.7
108,36.304312,-1.59,10.74,-0.06,-5.87,-4.28,-11.63,-76.89,37.49,-93.79,-4.41,1.99,-5.75,0.35,-0.22,1.08,98689.0,15.48,28.82,3.7
109,36.633312,1.13,7.55,2.61,17.24,5.65,0.6,-78.35,38.17,-95.67,-4.49,2.2,-5.79,0.04,1.5,-0.64,98689.0,15.48,28.82,3.7
110,36.963312,-1.18,8.22,-0.62,-0.99,-16.19,5.93,-79.85,38.91,-97.59,-4.55,2.18,-5.72,0.5,-0.97,0.81,98689.0,15.48,28.82,3.7
111,37.297312,0.63,13.21,1.67,-0.79,12.64,18.58,-81.3,39.67,-99.51,-4.28,2.37,-5.87,-0.63,-0.35,-0.71,98693.0,15.41,29.11,3.7
112,37.638312,0.5,20.77,-1.56,-0.94,-3.27,23.71,-82.81,40.44,-101.51,-4.51,2.15,-5.76,-0.71,-0.7,0.8,98693.0,15.41,29.11,3.7
113,37.968312,-0.99,27.52,2.08,8.45,-7.71,29.73,-84.27,41.17,-103.41,-4.4,2.26,-5.86,0.36,0.53,-0.84,98693.0,15.41,29.11,3.7
114,38.296312,-1.96,41.33,3.81,22.67,6.99,57.31,-85.67,41.93,-105.33,-4.08,2.53,-5.79,1.92,2.29,0.52,98693.0,15.41,29.11,3.7
115,38.630312,-3.77,57.72,4.43,-9.97,4.0,36.07,-86.97,42.84,-107.3,-3.86,2.8,-5.98,-1.13,-0.23,-0.08,98684.0,15.4,29.01,3.7
116,38.971312,-1.41,64.22,-3.57,-9.17,4.98,9.38,-88.37,43.8,-109.33,-4.37,2.72,-5.88,-1.36,-1.2,2.37,98684.0,15.4,29.01,3.7
117,39.301312,-3.97,66.45,0.22,14.79,-15.97,18.57,-89.79,44.66,-111.27,-4.08,2.61,-5.95,0.37,0.38,-0.45,98684.0,15.4,29.01,3.7
118,39.634312,-0.67,70.44,1.46,-3.82,11.89,3.12,-91.12,45.59,-113.25,-3.96,2.97,-5.87,0.1,0.43,0.47,98687.0,15.47,29.0,3.7
119,39.964312,1.66,69.33,-1.49,-17.39,-11.36,-10.98,-92.41,46.58,-115.21,-3.97,3.05,-6.08,-0.58,0.31,-0.2,98687.0,15.47,29.0,3.7
120,40.305312,-0.29,68.56,-5.05,1.05,3.25,-1.24,-93.81,47.61,-117.28,-4.08,2.82,-6.03,0.86,-1.85,-0.18,98687.0,15.47,29.0,3.7
121,40.639312,1.03,64.59,-2.3,-13.41,17.47,-8.91,-95.1,48.48,-119.32,-3.76,2.59,-6.18,-0.02,0.45,0.22,98692.0,15.47,28.96,3.7
122,40.969312,3.67,62.69,-1.79,10.95,-19.39,1.16,-96.4,49.33,-121.32,-4.14,2.58,-5.92,-1.16,-0.71,1.04,98692.0,15.47,28.96,3.7
123,41.298312,-2.53,64.38,0.05,2.63,-6.25,-11.95,-97.74,50.12,-123.27,-3.99,2.24,-6.01,0.58,-0.24,-1.17,98692.0,15.47,28.96,3.7
124,41.639312,5.65,59.17,1.95,-0.65,12.17,-16.91,-99.09,50.93,-125.35,-4.11,2.61,-6.11,-1.81,1.46,0.04,98692.0,15.47,28.96,3.7
125,41.972312,4.65,57.21,-2.42,1.59,-5.8,5.48,-100.55,51.82,-127.39,-4.51,2.66,-6.25,0.16,0.17,-0.48,98698.0,15.5,29.12,3.7
126,42.300312,0.26,59.37,-2.51,6.22,-6.14,2.83,-102.09,52.63,-129.42,-4.73,2.28,-6.18,0.77,-0.77,0.26,98698.0,15.5,29.12,3.7
127,42.630312,-4.85,58.9,-1.82,-16.3,-9.04,-13.37,-103.6,53.34,-131.46,-4.39,2.05,-6.23,1.21,-0.58,-0.32,98698.0,15.5,29.12,3.7
128,42.964312,-4.54,53.02,0.48,12.51,-5.02,-20.6,-105.02,54.01,-133.55,-4.06,2.02,-6.26,1.01,0.51,0.21,98686.0,15.49,29.01,3.7
129,43.305312,0.48,50.98,3.47,5.95,3.59,0.85,-106.35,54.75,-135.68,-3.86,2.38,-6.28,-0.51,1.45,-0.02,98686.0,15.49,29.01,3.7
130,43.635312,0.56,50.11,0.95,3.22,3.79,-5.81,-107.65,55.57,-137.75,-4.03,2.5,-6.29,-0.35,-0.12,-0.07,98686.0,15.49,29.01,3.7
131,43.969312,-0.17,47.65,0.3,-2.8,-9.56,-11.01,-109.02,56.41,-139.85,-4.1,2.51,-6.28,0.61,0.02,0.02,98698.0,15.59,29.0,3.7
132,44.307312,-0.15,44.33,0.18,2.0,-2.27,-3.04,-110.4,57.25,-141.98,-4.07,2.47,-6.27,-0.03,-0.02,-0.01,98698.0,15.59,29.0,3.7
133,44.637312,-1.33,41.96,1.13,3.12,-12.93,-22.08,-111.74,58.07,-144.03,-4.03,2.51,-6.05,1.53,-0.77,2.03,98698.0,15.59,29.0,3.7
134,44.966312,-1.53,37.99,7.1,13.01,-0.67,-9.22,-112.97,58.91,-146.04,-3.58,2.77,-6.31,-0.18,2.21,-0.86,98698.0,15.59,29.0,3.7
135,45.300312,2.74,39.01,-1.18,-18.09,3.1,5.07,-114.24,59.92,-148.23,-4.06,3.15,-6.69,-1.19,-0.13,0.93,98696.0,15.57,28.83,3.7
136,45.641312,-0.75,38.18,-1.96,-9.24,-4.01,8.2,-115.64,60.93,-150.46,-4.06,2.84,-6.44,0.57,-0.34,0.07,98696.0,15.57,28.83,3.7
137,45.971312,-0.38,40.52,1.07,6.94,11.77,2.96,-116.97,61.83,-152.59,-3.95,2.7,-6.45,0.4,0.57,0.08,98696.0,15.57,28.83,3.7
138,46.304312,0.72,38.63,0.53,7.76,0.61,-11.9,-118.3,62.75,-154.74,-4.09,2.76,-6.5,0.1,0.36,0.19,98688.0,15.62,29.11,3.7
139,46.634312,-2.28,35.34,0.54,-12.31,-9.81,-7.13,-119.63,63.69,-156.88,-3.95,2.93,-6.47,0.36,-0.14,-0.02,98688.0,15.62,29.11,3.7
140,46.975312,-1.82,28.18,-2.34,5.42,-8.61,-21.7,-120.96,64.64,-159.08,-3.82,2.61,-6.47,-0.0,-1.01,-0.15,98688.0,15.62,29.11,3.7
141,47.309312,-3.03,27.61,-0.09,10.66,-21.98,13.19,-122.23,65.51,-161.26,-3.79,2.66,-6.52,-0.05,0.37,-0.15,98686.0,15.69,29.01,3.7
142,47.638312,-3.57,30.33,6.01,14.79,0.17,-8.68,-123.44,66.43,-163.42,-3.54,3.04,-6.57,0.42,2.44,0.35,98686.0,15.69,29.01,3.7
143,47.968312,-4.84,29.62,2.29,-0.2,-0.38,7.32,-124.58,67.51,-165.59,-3.29,3.33,-6.65,0.6,0.12,-0.6,98686.0,15.69,29.01,3.7
144,48.309312,0.47,28.13,0.75,-4.29,15.85,-9.58,-125.71,68.67,-167.88,-3.41,3.47,-6.72,-0.15,-0.25,0.27,98686.0,15.69,29.01,3.7
145,48.643312,9.49,30.37,-8.62,-14.66,13.74,21.06,-126.9,69.79,-170.1,-3.85,3.03,-6.65,-2.15,-3.23,-0.49,98696.0,15.74,29.13,3.7
146,48.973312,5.52,35.23,-7.11,-12.22,-21.13,0.22,-128.29,70.64,-172.31,-4.39,2.17,-6.69,-0.15,-3.12,-0.73,98696.0,15.74,29.13,3.7
147,49.302312,4.87,35.98,-3.16,5.48,18.64,-14.29,-129.72,71.26,-174.55,-4.35,1.86,-6.89,-0.98,0.41,-0.68,98696.0,15.74,29.13,3.7
148,49.636312,4.94,27.46,6.21,34.91,-17.18,-43.33,-131.19,71.92,-176.86,-4.41,2.15,-6.89,0.36,1.19,0.91,98690.0,15.77,29.06,3.7
149,49.977312,-0.55,13.89,6.21,-8.3,-14.02,-19.88,-132.66,72.74,-179.21,-4.2,2.76,-6.96,0.46,4.51,0.67,98690.0,15.77,29.06,3.7
150,50.307312,-6.9,20.58,-0.73,0.24,-7.46,71.87,-133.98,73.71,-181.52,-3.69,2.88,-7.05,1.23,-5.12,-0.77,98690.0,15.77,29.06,3.7
151,50.641312,-12.07,45.84,-6.2,25.89,-5.93,102.28,-135.12,74.52,-183.9,-3.14,2.2,-7.29,-0.08,0.44,-0.67,98698.0,15.82,29.26,3.7
152,50.970312,7.43,66.21,-6.51,14.26,36.62,35.15,-136.22,75.14,-186.32,-3.72,1.61,-7.38,-2.26,-1.03,0.16,98698.0,15.82,29.26,3.7
153,51.310312,21.92,67.01,-7.32,8.75,35.7,-8.0,-137.74,75.68,-188.87,-5.4,1.74,-7.79,-6.25,2.54,-2.5,98698.0,15.82,29.26,3.7
154,51.640312,30.18,56.2,-12.85,-6.97,-2.47,-46.38,-139.96,76.44,-191.62,-8.1,2.79,-8.89,-8.6,2.57,-3.85,98698.0,15.82,29.26,3.7
155,51.974312,21.75,49.75,-17.05,-6.36,-22.87,6.84,-143.02,77.4,-194.73,-9.99,2.69,-9.66,-3.99,-2.33,-1.57,98691.0,15.83,29.07,3.7
156,52.303312,15.82,59.75,-10.17,-3.98,2.31,21.72,-146.5,78.12,-197.96,-10.89,1.62,-9.95,0.0,-3.46,-0.93,98691.0,15.83,29.07,3.7
157,52.644312,19.9,63.0,0.1,11.25,3.19,-27.86,-150.19,78.6,-201.36,-10.82,1.41,-10.0,0.03,-0.29,-0.24,98691.0,15.83,29.07,3.7
158,52.978312,12.41,47.58,-9.94,-7.46,-34.1,-35.36,-153.79,79.01,-204.76,-10.59,0.8,-10.36,1.89,-2.6,-0.94,98695.0,15.85,29.18,3.7
159,53.308312,2.85,44.31,-1.71,29.82,-13.69,14.91,-157.14,79.15,-208.2,-9.67,0.07,-10.4,3.93,-1.67,0.59,98695.0,15.85,29.18,3.7
160,53.637312,0.4,54.44,1.29,0.47,-5.79,18.71,-160.25,79.12,-211.6,-9.36,-0.11,-10.35,0.48,0.3,-0.27,98695.0,15.85,29.18,3.7
161,53.971312,-6.83,54.44,2.1,10.85,-7.24,-9.42,-163.31,79.07,-215.06,-8.87,-0.18,-10.42,1.92,-0.08,-0.07,98690.0,15.82,29.02,3.7
162,54.312312,-7.0,50.24,3.21,16.29,-24.06,-9.61,-166.27,79.01,-218.62,-8.48,-0.13,-10.44,0.9,0.8,0.03,98690.0,15.82,29.02,3.7
