ID,Timestamp,OrientationX,OrientationY,OrientationZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,PositionX,PositionY,PositionZ,VelocityX,VelocityY,VelocityZ,AccelerationX,AccelerationY,AccelerationZ,Barometer,Thermometer,ThermometerStupido,Voltage
287,95.971312,-0.21,178.99,-0.01,-0.12,0.17,0.08,30.72,-128.65,-14.52,0.33,-1.39,-0.16,-0.0,-0.01,0.01,98983.0,18.58,32.78,3.7
288,96.304312,-0.16,178.97,0.08,-0.06,0.07,-0.13,30.83,-129.12,-14.57,0.33,-1.39,-0.16,0.0,-0.01,-0.04,98976.0,18.6,32.89,3.7
289,96.645312,-0.08,178.97,-0.04,0.08,-0.16,-0.16,30.94,-129.59,-14.63,0.33,-1.39,-0.16,-0.0,0.01,0.02,98976.0,18.6,32.89,3.7
290,96.974312,0.1,178.97,-0.2,-0.07,-0.21,-0.1,31.05,-130.05,-14.68,0.33,-1.39,-0.16,-0.0,-0.01,-0.08,98976.0,18.6,32.89,3.7
291,97.304312,0.06,178.98,-0.05,-0.05,0.16,0.05,31.16,-130.51,-14.73,0.33,-1.39,-0.16,0.01,0.02,-0.03,98976.0,18.6,32.89,3.7
292,97.638312,-0.02,178.97,0.08,0.1,-0.14,-0.08,31.27,-130.97,-14.78,0.33,-1.39,-0.16,-0.0,-0.01,-0.0,98978.0,18.62,32.99,3.7
293,97.979312,-0.04,178.98,0.02,0.02,0.2,0.16,31.38,-131.45,-14.84,0.33,-1.39,-0.16,0.02,-0.01,0.02,98978.0,18.62,32.99,3.7
294,98.309312,0.03,178.98,-0.04,0.03,0.03,0.08,31.49,-131.9,-14.89,0.33,-1.39,-0.16,-0.0,0.0,0.01,98978.0,18.62,32.99,3.7
295,98.642312,-0.03,178.97,-0.06,0.21,-0.04,-0.15,31.6,-132.37,-14.94,0.33,-1.39,-0.16,0.02,-0.01,-0.03,98979.0,18.64,32.83,3.7
296,98.972312,0.01,178.98,0.04,0.04,-0.14,0.21,31.71,-132.82,-14.99,0.33,-1.39,-0.16,0.01,-0.01,0.05,98979.0,18.64,32.83,3.7
297,99.313312,-0.07,178.99,-0.04,-0.05,0.07,0.06,31.83,-133.3,-15.05,0.33,-1.39,-0.16,-0.03,-0.0,-0.02,98979.0,18.64,32.83,3.7
298,99.646312,0.01,178.99,0.0,0.17,-0.05,-0.14,31.94,-133.76,-15.1,0.33,-1.39,-0.16,-0.02,-0.01,-0.01,98986.0,18.67,32.94,3.7
299,99.976312,-0.09,179.0,0.03,0.3,-0.18,0.07,32.05,-134.22,-15.15,0.33,-1.39,-0.16,-0.01,-0.01,0.02,98986.0,18.67,32.94,3.7
300,100.305312,0.01,179.0,-0.06,0.1,0.25,-0.02,32.16,-134.67,-15.21,0.33,-1.39,-0.16,0.01,0.0,-0.0,98986.0,18.67,32.94,3.7
301,100.646312,-0.04,179.0,-0.01,0.21,-0.01,-0.06,32.27,-135.15,-15.26,0.33,-1.39,-0.16,-0.0,-0.03,-0.04,98986.0,18.67,32.94,3.7
302,100.980312,0.15,179.0,0.03,0.16,-0.21,0.2,32.38,-135.61,-15.31,0.33,-1.39,-0.16,-0.05,-0.04,0.02,98979.0,18.69,33.08,3.7
303,101.310312,-0.06,179.0,-0.08,-0.15,0.04,-0.1,32.49,-136.07,-15.37,0.33,-1.39,-0.16,-0.0,-0.0,-0.07,98979.0,18.69,33.08,3.7
304,101.640312,0.01,179.0,-0.04,0.26,0.19,-0.05,32.6,-136.52,-15.42,0.33,-1.39,-0.16,-0.01,-0.0,-0.01,98979.0,18.69,33.08,3.7
305,101.974312,0.1,179.01,0.07,-0.74,0.1,0.09,32.71,-136.99,-15.47,0.33,-1.39,-0.16,0.04,-0.02,0.07,98983.0,18.72,32.92,3.7
306,102.303312,-0.04,179.01,-0.09,-0.0,0.31,-0.11,32.81,-137.44,-15.52,0.33,-1.39,-0.16,0.03,-0.03,-0.05,98983.0,18.72,32.92,3.7
307,102.644312,-0.13,179.01,-0.29,0.14,0.03,-0.05,32.93,-137.92,-15.58,0.33,-1.39,-0.16,-0.02,0.01,-0.03,98983.0,18.72,32.92,3.7
308,102.977312,-0.02,179.0,0.03,0.13,-0.26,0.1,33.04,-138.38,-15.63,0.33,-1.39,-0.16,-0.01,-0.02,0.1,98980.0,18.73,32.91,3.7
309,103.306312,-0.03,179.01,0.39,-0.75,0.07,0.16,33.14,-138.83,-15.68,0.32,-1.4,-0.17,0.05,-0.22,-0.15,98980.0,18.73,32.91,3.7
310,103.636312,0.0,179.02,0.2,-1.95,-0.12,0.14,33.25,-139.29,-15.74,0.32,-1.38,-0.17,0.04,-0.19,-0.09,98980.0,18.73,32.91,3.7
311,103.977312,0.3,179.01,0.04,-2.32,-0.33,0.45,33.36,-139.75,-15.8,0.31,-1.35,-0.18,-0.14,0.25,0.13,98980.0,18.73,32.91,3.7
312,104.311312,-0.1,179.04,0.17,1.29,0.61,0.44,33.46,-140.2,-15.86,0.32,-1.37,-0.16,-0.34,-0.02,-0.44,98982.0,18.76,33.12,3.7
313,104.641312,-0.06,178.98,-0.01,0.48,-0.4,-0.86,33.57,-140.65,-15.91,0.32,-1.35,-0.19,0.07,0.32,-0.09,98982.0,18.76,33.12,3.7
314,104.970312,0.08,178.86,-0.31,10.91,-1.95,1.54,33.67,-141.1,-15.97,0.33,-1.32,-0.2,-0.28,1.34,-0.96,98982.0,18.76,33.12,3.7
315,105.304312,0.01,178.89,0.77,3.98,0.84,0.18,33.78,-141.54,-16.04,0.33,-1.31,-0.18,0.03,-0.05,0.04,98982.0,18.78,32.84,3.7
316,105.645312,-0.0,179.03,0.08,0.88,-0.1,-0.28,33.89,-141.97,-16.11,0.31,-1.25,-0.23,-0.03,0.06,-0.0,98982.0,18.78,32.84,3.7
317,105.975312,0.04,179.03,-0.1,-0.03,0.24,0.0,34.0,-142.38,-16.19,0.32,-1.25,-0.23,-0.0,-0.0,0.06,98982.0,18.78,32.84,3.7
318,106.308312,0.04,179.04,-0.02,-0.4,-0.08,-0.03,34.1,-142.8,-16.26,0.32,-1.25,-0.23,-0.02,0.03,-0.03,98974.0,18.8,32.82,3.7
319,106.638312,0.05,179.04,-0.11,0.25,0.06,0.01,34.21,-143.21,-16.34,0.32,-1.25,-0.23,0.01,0.02,0.0,98974.0,18.8,32.82,3.7
320,106.979312,0.09,179.04,0.02,0.11,0.0,-0.16,34.31,-143.64,-16.41,0.31,-1.25,-0.22,0.03,-0.05,-0.08,98974.0,18.8,32.82,3.7
321,107.309312,0.13,179.04,-0.02,0.63,0.13,0.23,34.42,-144.05,-16.49,0.32,-1.25,-0.22,0.04,-0.04,0.02,98974.0,18.8,32.82,3.7
322,107.642312,0.21,179.04,0.06,0.37,-0.0,0.11,34.52,-144.46,-16.56,0.32,-1.25,-0.23,0.0,-0.01,-0.01,98979.0,18.83,32.9,3.7
323,107.972312,-0.02,179.06,0.15,0.06,-0.22,-0.03,34.63,-144.88,-16.64,0.32,-1.25,-0.23,-0.04,-0.03,-0.0,98979.0,18.83,32.9,3.7
324,108.313312,0.04,179.05,0.2,-0.27,-0.04,0.2,34.73,-145.3,-16.71,0.32,-1.25,-0.23,0.0,-0.0,0.02,98979.0,18.83,32.9,3.7
325,108.647312,0.08,179.07,-0.14,-0.03,0.07,0.03,34.84,-145.72,-16.79,0.32,-1.24,-0.22,0.05,0.05,0.05,98984.0,18.84,33.12,3.7
326,108.977312,-0.36,179.1,0.08,0.03,-0.18,0.03,34.95,-146.13,-16.86,0.32,-1.23,-0.23,0.0,-0.01,-0.05,98984.0,18.84,33.12,3.7
327,109.306312,-0.04,179.14,0.23,-0.26,-0.13,0.93,35.05,-146.53,-16.94,0.33,-1.23,-0.22,0.02,-0.01,-0.04,98984.0,18.84,33.12,3.7
328,109.640312,-0.06,178.75,-0.69,-12.83,1.17,0.04,35.17,-146.93,-17.02,0.35,-1.17,-0.28,0.1,0.06,-0.11,98982.0,18.86,32.84,3.7
329,109.981312,0.07,178.71,0.19,0.02,-0.19,-0.2,35.29,-147.33,-17.11,0.35,-1.19,-0.28,-0.0,-0.01,0.02,98982.0,18.86,32.84,3.7
330,110.310312,-0.04,178.71,0.02,0.12,0.07,-0.13,35.4,-147.72,-17.2,0.35,-1.19,-0.28,-0.02,0.04,-0.07,98982.0,18.86,32.84,3.7
331,110.640312,-0.18,178.7,0.05,-0.07,0.16,-0.01,35.52,-148.11,-17.29,0.35,-1.19,-0.28,0.01,0.0,-0.02,98982.0,18.86,32.84,3.7
332,110.974312,0.04,178.7,-0.08,0.06,-0.2,-0.27,35.63,-148.5,-17.39,0.35,-1.19,-0.28,-0.01,0.01,-0.07,98984.0,18.89,32.82,3.7
333,111.304312,0.05,178.7,0.09,-0.15,-0.05,0.13,35.75,-148.9,-17.48,0.35,-1.19,-0.28,-0.01,-0.01,0.04,98984.0,18.89,32.82,3.7
334,111.645312,-0.1,178.7,0.04,0.0,0.02,0.05,35.87,-149.3,-17.57,0.35,-1.19,-0.28,0.01,0.02,-0.0,98984.0,18.89,32.82,3.7
335,111.978312,-0.07,178.69,-0.08,-0.17,0.17,-0.01,35.99,-149.7,-17.66,0.35,-1.19,-0.28,-0.03,0.04,-0.05,98983.0,18.9,32.9,3.7
336,112.308312,-0.03,178.68,0.07,0.11,-0.11,-0.35,36.1,-150.09,-17.76,0.35,-1.19,-0.28,0.0,-0.0,0.01,98983.0,18.9,32.9,3.7
337,112.637312,-0.06,178.68,0.2,0.05,0.04,0.04,36.22,-150.48,-17.85,0.35,-1.19,-0.28,-0.0,-0.02,0.06,98983.0,18.9,32.9,3.7
338,112.971312,0.07,178.68,-0.07,0.02,0.1,0.11,36.33,-150.87,-17.94,0.35,-1.19,-0.28,0.0,0.01,-0.05,98989.0,18.92,32.95,3.7
339,113.312312,0.13,178.67,0.02,-0.62,0.24,0.3,36.45,-151.28,-18.03,0.35,-1.19,-0.28,0.07,-0.08,0.02,98989.0,18.92,32.95,3.7
340,113.642312,-0.16,178.67,-0.22,-0.11,-0.11,0.07,36.57,-151.67,-18.12,0.35,-1.19,-0.28,-0.0,-0.0,-0.0,98989.0,18.92,32.95,3.7
341,113.971312,0.06,178.66,-0.17,-0.04,0.08,0.04,36.68,-152.06,-18.22,0.35,-1.19,-0.28,-0.0,0.0,-0.02,98989.0,18.92,32.95,3.7
342,114.312312,0.05,178.67,-0.09,-0.04,-0.07,-0.17,36.8,-152.47,-18.31,0.35,-1.19,-0.28,-0.0,-0.01,0.0,98985.0,18.95,33.12,3.7
343,114.641312,-0.01,178.65,0.1,-0.21,-0.17,-0.26,36.91,-152.86,-18.4,0.35,-1.19,-0.28,-0.01,-0.02,-0.01,98985.0,18.95,33.12,3.7
344,114.971312,0.1,178.65,0.06,0.56,-0.11,-0.03,37.03,-153.25,-18.49,0.35,-1.19,-0.28,-0.0,0.0,-0.06,98985.0,18.95,33.12,3.7
345,115.305312,-0.02,178.65,0.04,-0.35,0.07,0.09,37.14,-153.65,-18.59,0.35,-1.2,-0.28,0.0,0.02,0.01,98982.0,18.96,33.14,3.7
346,115.646312,0.05,178.63,-0.13,-0.06,-0.23,0.08,37.26,-154.06,-18.68,0.35,-1.2,-0.28,-0.02,-0.0,-0.01,98982.0,18.96,33.14,3.7
347,115.976312,0.02,178.63,-0.0,-0.22,0.07,0.04,37.38,-154.46,-18.77,0.35,-1.2,-0.28,0.0,-0.0,0.01,98982.0,18.96,33.14,3.7
348,116.308312,0.07,178.64,0.01,-0.12,0.06,-0.07,37.49,-154.85,-18.87,0.35,-1.2,-0.28,0.01,-0.0,-0.02,98986.0,18.95,33.1,3.7
349,116.638312,-0.06,178.66,-0.23,-9.8,0.81,-0.15,37.61,-155.25,-18.96,0.33,-1.21,-0.3,-0.06,0.23,-0.54,98986.0,18.95,33.1,3.7
350,116.979312,0.07,178.74,-0.37,-0.31,0.06,-0.22,37.72,-155.66,-19.06,0.33,-1.22,-0.28,-0.05,0.11,-0.02,98986.0,18.95,33.1,3.7
351,117.308312,-0.03,178.71,0.46,-0.52,-0.03,0.21,37.83,-156.07,-19.15,0.34,-1.23,-0.29,0.01,-0.13,0.01,98986.0,18.95,33.1,3.7
352,117.642312,-0.07,178.71,-0.01,-1.41,0.01,0.12,37.94,-156.48,-19.24,0.33,-1.23,-0.28,-0.01,0.01,0.04,98987.0,18.97,33.1,3.7
353,117.972312,-0.03,178.7,-0.22,0.09,-0.13,0.14,38.05,-156.88,-19.34,0.33,-1.23,-0.29,0.03,0.01,0.07,98987.0,18.97,33.1,3.7
354,118.312312,-0.06,178.7,0.12,-0.35,-0.1,0.1,38.16,-157.3,-19.43,0.33,-1.24,-0.29,0.02,-0.11,-0.07,98987.0,18.97,33.1,3.7
355,118.646312,-0.07,178.71,0.11,-0.37,0.04,0.36,38.27,-157.71,-19.53,0.33,-1.24,-0.28,-0.01,0.07,0.04,98986.0,18.98,33.14,3.7
356,118.976312,0.05,178.77,-0.14,1.03,-0.03,0.02,38.38,-158.12,-19.62,0.32,-1.24,-0.28,0.03,-0.01,0.06,98986.0,18.98,33.14,3.7
357,119.306312,-0.04,178.76,-0.05,1.25,-0.41,-0.14,38.49,-158.53,-19.71,0.32,-1.25,-0.28,0.01,0.11,-0.03,98986.0,18.98,33.14,3.7
358,119.640312,-0.12,178.76,-0.21,1.83,0.19,0.18,38.59,-158.95,-19.81,0.33,-1.26,-0.29,-0.12,-0.03,0.2,98989.0,19.0,33.27,3.7
359,119.981312,-0.09,178.74,-0.15,-0.6,-0.23,-0.51,38.71,-159.38,-19.9,0.32,-1.27,-0.28,-0.07,0.09,-0.03,98989.0,19.0,33.27,3.7
360,120.311312,-0.1,178.87,-0.31,1.51,-0.03,0.17,38.81,-159.81,-20.0,0.33,-1.27,-0.29,0.03,0.05,-0.07,98989.0,19.0,33.27,3.7
361,120.640312,0.13,178.85,0.2,-0.99,-0.01,0.07,38.92,-160.23,-20.09,0.33,-1.28,-0.28,0.02,0.1,0.02,98989.0,19.0,33.27,3.7
362,120.974312,-0.07,178.84,-0.1,-0.4,-0.08,0.18,39.03,-160.65,-20.19,0.33,-1.28,-0.29,-0.0,0.0,-0.01,98987.0,18.96,32.99,3.7
363,121.315312,0.02,178.56,0.09,0.69,0.59,-0.29,39.15,-161.09,-20.28,0.34,-1.27,-0.29,-0.32,0.32,-0.7,98987.0,18.96,32.99,3.7
364,121.645312,0.2,178.58,0.24,-1.16,-0.03,-0.01,39.26,-161.51,-20.38,0.33,-1.29,-0.29,0.02,-0.17,0.14,98987.0,18.96,32.99,3.7
365,121.978312,0.05,178.61,-0.23,5.07,-0.54,-0.19,39.37,-161.94,-20.48,0.33,-1.29,-0.3,0.02,0.02,0.03,98980.0,18.96,33.17,3.7
366,122.307312,-0.13,178.61,-0.38,-2.41,-0.17,0.26,39.47,-162.37,-20.58,0.33,-1.3,-0.3,0.01,0.05,-0.07,98980.0,18.96,33.17,3.7
367,122.648312,-0.01,178.61,0.19,-0.4,0.02,0.94,39.59,-162.81,-20.68,0.33,-1.3,-0.31,-0.08,-0.21,-0.1,98980.0,18.96,33.17,3.7
368,122.981312,-0.11,178.6,0.0,0.24,-0.02,-0.34,39.7,-163.25,-20.78,0.33,-1.3,-0.3,0.04,-0.13,0.06,98990.0,19.01,33.14,3.7
369,123.311312,-0.04,178.63,0.22,-2.23,-0.08,-0.66,39.81,-163.67,-20.88,0.32,-1.28,-0.31,0.06,0.25,0.29,98990.0,19.01,33.14,3.7
370,123.641312,0.01,178.64,-0.06,-2.93,0.39,0.37,39.91,-164.1,-20.99,0.32,-1.29,-0.31,0.04,-0.15,0.11,98990.0,19.01,33.14,3.7
371,123.982312,-0.04,178.61,0.21,-1.26,0.72,-0.09,40.02,-164.54,-21.09,0.32,-1.3,-0.31,-0.1,-0.2,-0.39,98990.0,19.01,33.14,3.7
372,124.315312,-0.16,178.57,-0.22,-1.29,-0.03,-0.22,40.13,-164.97,-21.2,0.32,-1.29,-0.31,-0.05,-0.05,0.05,98985.0,19.01,33.27,3.7
373,124.644312,0.02,178.57,0.19,-4.46,0.4,0.38,40.24,-165.4,-21.3,0.32,-1.31,-0.31,0.07,0.14,-0.04,98985.0,19.01,33.27,3.7
374,124.974312,-0.01,178.55,0.33,0.75,-0.42,0.6,40.34,-165.82,-21.4,0.32,-1.3,-0.3,0.04,-0.1,0.46,98985.0,19.01,33.27,3.7
375,125.308312,0.24,178.56,-0.18,1.09,0.29,-0.21,40.45,-166.26,-21.5,0.32,-1.3,-0.31,0.03,0.03,-0.06,98980.0,18.98,33.11,3.7
376,125.649312,-0.03,178.57,0.0,0.59,-0.17,-0.12,40.56,-166.7,-21.61,0.32,-1.3,-0.31,0.03,-0.18,0.24,98980.0,18.98,33.11,3.7
377,125.979312,0.23,178.56,0.23,3.52,-0.34,-0.25,40.66,-167.13,-21.71,0.32,-1.3,-0.31,0.02,-0.01,0.03,98980.0,18.98,33.11,3.7
378,126.311312,-0.09,178.57,-0.07,-0.08,0.13,-0.22,40.76,-167.56,-21.82,0.31,-1.29,-0.31,-0.02,0.01,0.04,98990.0,19.01,33.14,3.7
379,126.641312,-0.05,178.6,0.23,-0.03,0.25,0.26,40.87,-167.98,-21.92,0.32,-1.29,-0.31,-0.01,-0.01,-0.02,98990.0,19.01,33.14,3.7
380,126.982312,-0.11,178.53,0.29,-3.31,-0.48,-1.49,40.97,-168.43,-22.03,0.31,-1.31,-0.32,-0.74,-0.39,-0.18,98990.0,19.01,33.14,3.7
381,127.312312,-0.08,178.59,0.03,-0.65,-0.24,0.16,41.08,-168.86,-22.14,0.32,-1.3,-0.32,-0.13,0.15,-0.09,98990.0,19.01,33.14,3.7
382,127.647312,-0.11,178.62,0.27,-0.31,0.1,-0.05,41.19,-169.29,-22.24,0.32,-1.3,-0.32,0.03,-0.03,-0.09,98983.0,19.03,33.14,3.7
383,127.977312,-0.02,178.63,-0.1,0.18,-0.07,-0.14,41.29,-169.72,-22.35,0.32,-1.3,-0.32,0.02,0.01,-0.01,98983.0,19.03,33.14,3.7
384,128.317312,0.16,178.65,-0.17,1.63,-0.11,0.35,41.4,-170.16,-22.46,0.32,-1.3,-0.32,0.04,-0.22,0.22,98983.0,19.03,33.14,3.7
385,128.651312,-0.06,178.68,-0.01,-0.97,0.13,-0.04,41.51,-170.6,-22.56,0.33,-1.3,-0.32,-0.0,-0.07,-0.14,98975.0,19.05,33.14,3.7
386,128.981312,-0.01,178.71,0.17,-1.29,0.52,0.03,41.62,-171.03,-22.66,0.33,-1.31,-0.32,-0.11,-0.14,0.05,98975.0,19.05,33.14,3.7
387,129.310312,0.01,178.7,-0.12,-0.06,0.1,-0.01,41.73,-171.45,-22.77,0.33,-1.3,-0.32,-0.0,0.0,0.03,98975.0,19.05,33.14,3.7
388,129.640312,0.2,178.71,0.01,2.31,-0.2,-0.44,41.83,-171.88,-22.88,0.33,-1.3,-0.32,-0.06,0.02,0.18,98976.0,19.09,33.18,3.7
389,129.985312,0.05,178.71,-0.42,-0.04,0.08,-0.15,41.95,-172.33,-22.99,0.33,-1.3,-0.32,0.01,0.01,-0.06,98976.0,19.09,33.18,3.7
390,130.315312,-0.04,178.73,0.17,0.97,0.22,-0.23,42.05,-172.76,-23.09,0.33,-1.3,-0.32,-0.01,-0.02,0.02,98976.0,19.09,33.18,3.7
